2013-05-21 17:23:53,175 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:23:53,180 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:23:53,182 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:23:53,183 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:26:32,255 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:26:32,261 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:26:32,267 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:26:32,267 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:26:41,811 [Worker-94] INFO  o.e.m.c.i.i.nexus.NexusIndexManager - Updated index for repository: central|http://repo.maven.apache.org/maven2 in 239443 ms
2013-05-21 17:27:33,224 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:27:33,226 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:27:33,229 [Worker-97] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:27:33,229 [Worker-97] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:27:54,565 [Worker-99] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: scrumcourse:ScrumCourseDB:0.1.0-SNAPSHOT @ /Users/sbescudero/Downloads/ScrumCourseDB/pom.xml.
2013-05-21 17:27:54,902 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:27:54,904 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:27:54,907 [Worker-99] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:27:54,907 [Worker-99] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:40:29,569 [Worker-100] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: scrumcourse:ScrumCourseDB:0.1.0-SNAPSHOT @ /Users/sbescudero/Downloads/ScrumCourseDB/pom.xml.
2013-05-21 17:40:30,164 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:40:30,168 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:40:30,173 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:40:30,174 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:41:23,813 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:23,815 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:41:23,818 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:23,818 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:41:39,723 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:39,725 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:41:39,728 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:39,728 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:41:54,825 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:54,827 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:41:54,841 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:41:54,842 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:42:13,557 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:42:13,560 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:42:13,562 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:42:13,563 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:42:40,071 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:42:40,087 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:42:40,090 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:42:40,091 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:43:28,154 [Worker-107] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:28,156 [Worker-107] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:43:28,158 [Worker-107] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:28,158 [Worker-107] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:43:37,260 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:37,262 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:43:37,267 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:37,268 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:43:42,026 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:42,064 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:43:42,066 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:42,067 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:43:52,751 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:52,753 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:43:52,755 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:43:52,756 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:44:00,605 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:44:00,607 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:44:00,610 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:44:00,611 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:44:54,726 [Worker-107] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: scrumcourse:ScrumCourseDB:0.1.0-SNAPSHOT @ /Users/sbescudero/Downloads/ScrumCourseDB/pom.xml.
2013-05-21 17:44:54,906 [Worker-107] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:44:54,907 [Worker-107] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:44:54,910 [Worker-107] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:44:54,911 [Worker-107] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:45:46,453 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:45:46,454 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:45:46,457 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:45:46,457 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:45:59,076 [Worker-104] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: scrumcourse:ScrumCourseDB:0.1.0-SNAPSHOT @ /Users/sbescudero/Downloads/ScrumCourseDB/pom.xml.
2013-05-21 17:45:59,625 [Worker-104] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:45:59,627 [Worker-104] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:45:59,633 [Worker-104] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:45:59,637 [Worker-104] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:46:33,026 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:46:33,028 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:46:33,063 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:46:33,064 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:47:27,612 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:47:27,613 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:47:27,616 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:47:27,616 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:47:52,692 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:47:52,707 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 17:47:52,709 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:47:52,710 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:48:54,348 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:48:54,349 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:48:54,350 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:48:54,351 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:50:26,120 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:26,121 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:50:26,124 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:26,124 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:50:36,403 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:36,404 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:50:36,407 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:36,408 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:50:38,515 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:38,516 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:50:38,518 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:38,518 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:50:46,099 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:46,099 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:50:46,101 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:50:46,102 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:51:46,715 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:51:46,716 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:51:46,719 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:51:46,719 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:52:00,536 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:00,537 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:52:00,539 [Worker-110] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:00,539 [Worker-110] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:52:40,299 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:40,299 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:52:40,301 [Worker-111] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:40,302 [Worker-111] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:52:46,474 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:46,474 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:52:46,477 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:52:46,478 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:53:22,935 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:53:22,936 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:53:22,938 [Worker-106] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:53:22,939 [Worker-106] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:53:58,401 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:53:58,402 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:53:58,404 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:53:58,404 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:54:05,000 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:05,001 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:54:05,002 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:05,003 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:54:41,144 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:41,145 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:54:41,147 [Worker-101] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:41,148 [Worker-101] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 17:54:49,612 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:49,614 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 17:54:49,616 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 17:54:49,617 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:00:31,794 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:00:31,809 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 18:00:31,813 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:00:31,814 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:02:28,678 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:02:28,679 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 2 resources
2013-05-21 18:02:28,682 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:02:28,682 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:03:22,311 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:03:22,312 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 18:03:22,314 [Worker-116] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:03:22,314 [Worker-116] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:06:04,928 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:06:04,929 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 18:06:04,931 [Worker-114] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:06:04,932 [Worker-114] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:08:38,094 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:08:38,095 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 18:08:38,096 [Worker-108] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:08:38,097 [Worker-108] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:09:47,819 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:09:47,821 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2013-05-21 18:09:47,823 [Worker-100] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (MacRoman actually) to copy filtered resources, i.e. build is platform dependent!
2013-05-21 18:09:47,823 [Worker-100] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory /Users/sbescudero/Downloads/ScrumCourseDB/src/test/resources
2013-05-21 18:13:05,596 [Worker-108] INFO  c.n.h.c.p.n.NettyAsyncHttpProvider - Number of application's worked threads is 4
